1000, 320, 1896644, 0.013000
2000, 649, 7566953, 0.049000
3000, 972, 16985963, 0.108000
4000, 1294, 30143108, 0.193000
5000, 1622, 47062169, 0.305000
6000, 1939, 67743251, 0.448000
7000, 2270, 92195190, 0.594000
8000, 2602, 120412134, 0.776000
9000, 2926, 152404429, 0.982000
10000, 3258, 188176231, 1.227000





10, 2, 197, 0.000000
20, 4, 788, 0.000000
30, 8, 1756, 0.000000
40, 10, 3110, 0.000000
50, 12, 4865, 0.000000
60, 16, 6978, 0.000000
70, 18, 9499, 0.000000
80, 22, 12405, 1.000000
90, 25, 15657, 0.000000
100, 27, 19299, 0.000000
110, 31, 23311, 0.000000
120, 33, 27730, 0.000000
130, 36, 32505, 1.000000
140, 40, 37635, 1.000000
150, 42, 43186, 1.000000
160, 45, 49097, 1.000000
170, 47, 55411, 0.000000
180, 51, 62093, 0.000000
190, 55, 69166, 0.000000
200, 59, 76629, 1.000000
210, 61, 84463, 0.000000
220, 65, 92669, 1.000000
230, 70, 101233, 1.000000
240, 73, 110185, 2.000000
250, 76, 119470, 1.000000
260, 79, 129160, 1.000000
270, 83, 139212, 1.000000
280, 85, 149637, 1.000000
290, 88, 160449, 1.000000
300, 92, 171667, 1.000000
310, 97, 183236, 1.000000
320, 100, 195128, 1.000000
330, 104, 207417, 2.000000
340, 106, 220075, 2.000000
350, 108, 233143, 2.000000
360, 111, 246569, 1.000000
370, 116, 260353, 1.000000
380, 118, 274544, 5.000000
390, 121, 289093, 2.000000
400, 123, 304028, 2.000000
410, 127, 319348, 3.000000
420, 130, 335061, 2.000000
430, 134, 351117, 2.000000
440, 138, 367559, 3.000000
450, 141, 384411, 3.000000
460, 143, 401651, 3.000000
470, 148, 419269, 4.000000
480, 153, 437215, 2.000000
490, 157, 455542, 3.000000
500, 158, 474245, 3.000000
510, 161, 493352, 5.000000
520, 165, 512798, 3.000000
530, 168, 532658, 3.000000
540, 172, 552895, 3.000000
550, 175, 573540, 6.000000
560, 177, 594556, 4.000000
570, 180, 615979, 4.000000
580, 183, 637806, 6.000000
590, 185, 659977, 4.000000
600, 189, 682559, 4.000000
610, 192, 705547, 7.000000
620, 195, 728928, 6.000000
630, 199, 752674, 5.000000
640, 201, 776714, 5.000000
650, 205, 801149, 5.000000
660, 209, 825961, 8.000000
670, 214, 851120, 5.000000
680, 220, 876647, 6.000000
690, 222, 902646, 6.000000
700, 225, 928981, 7.000000
710, 228, 955730, 6.000000
720, 231, 982821, 15.000000
730, 233, 1010291, 8.000000
740, 237, 1038181, 6.000000
750, 240, 1066431, 7.000000
760, 243, 1095104, 7.000000
770, 246, 1124143, 7.000000
780, 248, 1153652, 8.000000
790, 250, 1183466, 8.000000
800, 252, 1213584, 11.000000
810, 258, 1244134, 8.000000
820, 260, 1275089, 8.000000
830, 264, 1306460, 8.000000
840, 266, 1338137, 13.000000
