0.001893, 10
0.003679, 20
0.006643, 30
0.008643, 40
0.011536, 50
0.013036, 60
0.015071, 70
0.016607, 80
0.018857, 90
0.020929, 100
0.022464, 110
0.024786, 120
0.026357, 130
0.029643, 140
0.030536, 150
0.032679, 160
0.034393, 170
0.036500, 180
0.038750, 190
0.040429, 200
0.042536, 210
0.044357, 220
0.046500, 230
0.047821, 240
0.050536, 250
0.053500, 260
0.054643, 270
0.056929, 280
0.058821, 290
0.059429, 300
0.061464, 310
0.064429, 320
0.069143, 330
0.069893, 340
0.073214, 350
0.072893, 360
0.074714, 370
0.075321, 380
0.076357, 390
0.078214, 400
0.080321, 410
0.081964, 420
0.084036, 430
0.085893, 440
0.088071, 450
0.089821, 460
0.091786, 470
0.093607, 480
0.095714, 490
0.097393, 500
0.099500, 510
0.101393, 520
0.103214, 530
0.105214, 540
0.106857, 550
0.109071, 560
0.110821, 570
0.113714, 580
0.118000, 590
0.116893, 600
0.118571, 610
0.120321, 620
0.122321, 630
0.124286, 640
0.126250, 650
0.128536, 660
0.130179, 670
0.133393, 680
0.133857, 690
0.135821, 700
0.137786, 710
0.139643, 720
0.141464, 730
0.143500, 740
0.146786, 750
0.150821, 760
0.149071, 770
0.151429, 780
0.152964, 790
0.155000, 800
0.156857, 810
0.158821, 820
0.160429, 830
0.162750, 840
0.165571, 850
0.166500, 860
0.168393, 870
0.169893, 880
0.174464, 890
0.175750, 900
0.175893, 910
0.177607, 920
0.179821, 930
0.181321, 940
0.183786, 950
0.184964, 960
0.187321, 970
0.189071, 980
0.190786, 990
0.193214, 1000
