26800,33495,0.071429
26900,33620,0.035714
27000,33745,0.035714
27100,33870,0.071429
27200,33995,0.035714
27300,34120,0.035714
27400,34245,0.071429
27500,34370,0.035714
27600,34495,0.071429
27700,34620,0.071429
27800,34745,0.071429
27900,34870,0.035714
28000,34995,0.071429
28100,35120,0.035714
28200,35245,0.035714
28300,35370,0.035714
28400,35495,0.071429
28500,35620,0.035714
28600,35745,0.071429
28700,35870,0.035714
28800,35995,0.071429
28900,36120,0.035714
29000,36245,0.035714
29100,36370,0.071429
29200,36495,0.035714
29300,36620,0.071429
29400,36745,0.071429
29500,36870,0.071429
29600,36995,0.035714
29700,37120,0.035714
29800,37245,0.071429
29900,37370,0.071429
30000,37495,0.071429
30100,37620,0.071429
30200,37745,0.071429
30300,37870,0.035714
30400,37995,0.035714
30500,38120,0.071429
30600,38245,0.071429
30700,38370,0.035714
30800,38495,0.071429
30900,38620,0.071429
31000,38745,0.035714
31100,38870,0.035714
31200,38995,0.071429
31300,39120,0.035714
31400,39245,0.035714
31500,39370,0.071429
31600,39495,0.071429
31700,39620,0.071429
31800,39745,0.071429
31900,39870,0.071429
32000,39995,0.071429
32100,40120,0.035714
32200,40245,0.035714
32300,40370,0.071429
32400,40495,0.071429
32500,40620,0.071429
32600,40745,0.071429
32700,40870,0.035714
32800,40995,0.071429
32900,41120,0.071429
33000,41245,0.071429
33100,41370,0.071429
33200,41495,0.071429
33300,41620,0.071429
33400,41745,0.071429
33500,41870,0.071429
33600,41995,0.071429
33700,42120,0.071429
33800,42245,0.071429
33900,42370,0.071429
34000,42495,0.107143
34100,42620,0.071429
34200,42745,0.071429
34300,42870,0.071429
34400,42995,0.035714
34500,43120,0.071429
34600,43245,0.071429
34700,43370,0.071429
34800,43495,0.071429
34900,43620,0.071429
35000,43745,0.071429
35100,43870,0.071429
35200,43995,0.035714
35300,44120,0.071429
35400,44245,0.071429
35500,44370,0.035714
35600,44495,0.071429
35700,44620,0.035714
35800,44745,0.071429
35900,44870,0.071429
36000,44995,0.071429
36100,45120,0.071429
36200,45245,0.071429
36300,45370,0.071429
36400,45495,0.071429
36500,45620,0.071429
36600,45745,0.107143
36700,45870,0.071429
36800,45995,0.071429
36900,46120,0.071429
37000,46245,0.071429
37100,46370,0.107143
37200,46495,0.071429
37300,46620,0.071429
37400,46745,0.071429
37500,46870,0.071429
37600,46995,0.107143
37700,47120,0.071429
37800,47245,0.071429
37900,47370,0.071429
38000,47495,0.071429
38100,47620,0.107143
38200,47745,0.071429
38300,47870,0.071429
38400,47995,0.071429
38500,48120,0.107143
38600,48245,0.071429
38700,48370,0.071429
38800,48495,0.071429
38900,48620,0.071429
39000,48745,0.071429
39100,48870,0.107143
39200,48995,0.071429
39300,49120,0.107143
39400,49245,0.071429
39500,49370,0.107143
39600,49495,0.107143
39700,49620,0.071429
39800,49745,0.071429
39900,49870,0.071429
40000,49995,0.107143
40100,50120,0.107143
40200,50245,0.071429
40300,50370,0.071429
40400,50495,0.071429
40500,50620,0.107143
40600,50745,0.107143
40700,50870,0.071429
40800,50995,0.107143
40900,51120,0.071429
41000,51245,0.071429
41100,51370,0.107143
41200,51495,0.071429
41300,51620,0.107143
41400,51745,0.107143
41500,51870,0.071429
41600,51995,0.071429
41700,52120,0.107143
41800,52245,0.107143
41900,52370,0.107143
42000,52495,0.071429
42100,52620,0.107143
42200,52745,0.107143
42300,52870,0.107143
42400,52995,0.071429
42500,53120,0.107143
42600,53245,0.107143
42700,53370,0.107143
42800,53495,0.107143
42900,53620,0.107143
43000,53745,0.071429
43100,53870,0.107143
43200,53995,0.071429
43300,54120,0.107143
43400,54245,0.071429
43500,54370,0.25
43600,54495,0.178571
43700,54620,0.107143
43800,54745,0.142857
43900,54870,0.107143
44000,54995,0.071429
44100,55120,0.107143
44200,55245,0.071429
44300,55370,0.071429
44400,55495,0.071429
44500,55620,0.142857
44600,55745,0.107143
44700,55870,0.107143
44800,55995,0.107143
44900,56120,0.107143
45000,56245,0.107143
45100,56370,0.107143
45200,56495,0.107143
45300,56620,0.107143
45400,56745,0.107143
45500,56870,0.107143
45600,56995,0.107143
45700,57120,0.107143
45800,57245,0.107143
45900,57370,0.107143
46000,57495,0.107143
46100,57620,0.107143
46200,57745,0.107143
46300,57870,0.071429
46400,57995,0.071429
46500,58120,0.071429
46600,58245,0.107143
46700,58370,0.107143
46800,58495,0.107143
46900,58620,0.107143
47000,58745,0.142857
47100,58870,0.107143
47200,58995,0.107143
47300,59120,0.107143
47400,59245,0.142857
47500,59370,0.107143
47600,59495,0.107143
47700,59620,0.107143
47800,59745,0.107143
47900,59870,0.107143
48000,59995,0.107143
48100,60120,0.107143
48200,60245,0.107143
48300,60370,0.107143
48400,60495,0.107143
48500,60620,0.142857
48600,60745,0.107143
48700,60870,0.107143
48800,60995,0.071429
48900,61120,0.107143
49000,61245,0.107143
49100,61370,0.107143
49200,61495,0.107143
49300,61620,0.142857
49400,61745,0.107143
49500,61870,0.107143
49600,61995,0.107143
49700,62120,0.107143
49800,62245,0.107143
49900,62370,0.107143
50000,62495,0.142857
50100,62620,0.142857
50200,62745,0.107143
50300,62870,0.107143
50400,62995,0.107143
50500,63120,0.142857
50600,63245,0.107143
50700,63370,0.142857
50800,63495,0.142857
50900,63620,0.142857
51000,63745,0.107143
51100,63870,0.142857
51200,63995,0.107143
51300,64120,0.107143
51400,64245,0.107143
51500,64370,0.142857
51600,64495,0.142857
51700,64620,0.107143
51800,64745,0.142857
51900,64870,0.142857
52000,64995,0.107143
52100,65120,0.107143
52200,65245,0.142857
52300,65370,0.142857
52400,65495,0.178571
52500,65620,0.142857
52600,65745,0.142857
52700,65870,0.107143
52800,65995,0.107143
52900,66120,0.107143
53000,66245,0.142857
53100,66370,0.142857
53200,66495,0.142857
53300,66620,0.142857
53400,66745,0.142857
53500,66870,0.142857
53600,66995,0.142857
53700,67120,0.142857
53800,67245,0.142857
53900,67370,0.142857
54000,67495,0.142857
54100,67620,0.142857
54200,67745,0.142857
54300,67870,0.142857
54400,67995,0.178571
54500,68120,0.142857
54600,68245,0.142857
54700,68370,0.178571
54800,68495,0.142857
54900,68620,0.142857
55000,68745,0.142857
55100,68870,0.178571
55200,68995,0.142857
55300,69120,0.142857
55400,69245,0.178571
55500,69370,0.142857
55600,69495,0.142857
55700,69620,0.178571
55800,69745,0.107143
55900,69870,0.142857
56000,69995,0.142857
56100,70120,0.107143
56200,70245,0.107143
56300,70370,0.178571
56400,70495,0.142857
56500,70620,0.142857
56600,70745,0.142857
56700,70870,0.142857
56800,70995,0.142857
56900,71120,0.142857
57000,71245,0.142857
57100,71370,0.142857
57200,71495,0.142857
57300,71620,0.142857
57400,71745,0.142857
57500,71870,0.142857
57600,71995,0.142857
57700,72120,0.142857
57800,72245,0.142857
57900,72370,0.178571
58000,72495,0.142857
58100,72620,0.142857
58200,72745,0.142857
58300,72870,0.142857
58400,72995,0.142857
58500,73120,0.142857
58600,73245,0.142857
58700,73370,0.142857
58800,73495,0.107143
58900,73620,0.142857
59000,73745,0.107143
59100,73870,0.107143
59200,73995,0.142857
59300,74120,0.142857
59400,74245,0.142857
59500,74370,0.178571
59600,74495,0.142857
59700,74620,0.142857
59800,74745,0.178571
59900,74870,0.142857
60000,74995,0.142857
60100,75120,0.142857
60200,75245,0.142857
60300,75370,0.142857
60400,75495,0.142857
60500,75620,0.142857
60600,75745,0.142857
60700,75870,0.142857
60800,75995,0.142857
60900,76120,0.142857
61000,76245,0.142857
61100,76370,0.178571
61200,76495,0.142857
61300,76620,0.142857
61400,76745,0.142857
61500,76870,0.142857
61600,76995,0.142857
61700,77120,0.142857
61800,77245,0.142857
61900,77370,0.142857
62000,77495,0.142857
62100,77620,0.142857
62200,77745,0.142857
62300,77870,0.178571
62400,77995,0.142857
62500,78120,0.142857
62600,78245,0.178571
62700,78370,0.142857
62800,78495,0.142857
62900,78620,0.178571
63000,78745,0.142857
63100,78870,0.142857
63200,78995,0.142857
63300,79120,0.142857
63400,79245,0.142857
63500,79370,0.142857
63600,79495,0.178571
63700,79620,0.142857
63800,79745,0.178571
63900,79870,0.142857
64000,79995,0.142857
64100,80120,0.178571
64200,80245,0.142857
64300,80370,0.142857
64400,80495,0.142857
64500,80620,0.142857
64600,80745,0.285714
64700,80870,0.25
64800,80995,0.142857
64900,81120,0.285714
65000,81245,0.178571
65100,81370,0.178571
65200,81495,0.142857
65300,81620,0.142857
65400,81745,0.178571
65500,81870,0.142857
65600,81995,0.142857
65700,82120,0.178571
65800,82245,0.178571
65900,82370,0.142857
66000,82495,0.178571
66100,82620,0.142857
66200,82745,0.178571
66300,82870,0.178571
66400,82995,0.142857
66500,83120,0.142857
66600,83245,0.178571
66700,83370,0.178571
66800,83495,0.178571
66900,83620,0.178571
67000,83745,0.178571
67100,83870,0.142857
67200,83995,0.142857
67300,84120,0.142857
67400,84245,0.142857
67500,84370,0.142857
67600,84495,0.178571
67700,84620,0.178571
67800,84745,0.142857
67900,84870,0.142857
68000,84995,0.178571
68100,85120,0.142857
68200,85245,0.178571
68300,85370,0.178571
68400,85495,0.178571
68500,85620,0.178571
68600,85745,0.178571
68700,85870,0.178571
