20, 0.000000
25, 0.000000
30, 0.000000
35, 0.000000
40, 0.000000
45, 0.000000
50, 0.000071
55, 0.000000
60, 0.000000
65, 0.000000
70, 0.000000
75, 0.000036
80, 0.000036
85, 0.000036
90, 0.000036
95, 0.000000
100, 0.000000
105, 0.000000
110, 0.000000
115, 0.000000
120, 0.000107
125, 0.000000
130, 0.000000
135, 0.000107
140, 0.000071
145, 0.000071
150, 0.000071
155, 0.000143
160, 0.000179
165, 0.000036
170, 0.000071
175, 0.000179
180, 0.000000
185, 0.000214
190, 0.000179
195, 0.000214
200, 0.000179
205, 0.000000
210, 0.000179
215, 0.000250
220, 0.000179
225, 0.000286
230, 0.000286
235, 0.000143
240, 0.000214
245, 0.000286
250, 0.000321
255, 0.000286
260, 0.000357
265, 0.000214
270, 0.000500
275, 0.000286
280, 0.000571
285, 0.000250
290, 0.000571
295, 0.000429
300, 0.000214
305, 0.000500
310, 0.000750
315, 0.000500
320, 0.000429
325, 0.000536
330, 0.000786
335, 0.000536
340, 0.000679
345, 0.000679
350, 0.000714
355, 0.000750
360, 0.000571
365, 0.000857
370, 0.000750
375, 0.000714
380, 0.000750
385, 0.000929
390, 0.000786
395, 0.000893
400, 0.000821
405, 0.000964
410, 0.000821
415, 0.000929
420, 0.000893
425, 0.000964
430, 0.000964
435, 0.001000
440, 0.001000
445, 0.001143
450, 0.001000
455, 0.001036
460, 0.001107
465, 0.001107
470, 0.001179
475, 0.001143
480, 0.001000
485, 0.001071
490, 0.001357
495, 0.001214
500, 0.001286
505, 0.001321
510, 0.001464
515, 0.001464
520, 0.001321
525, 0.001464
530, 0.001286
535, 0.001536
540, 0.001500
545, 0.001607
550, 0.001536
555, 0.001464
560, 0.001464
565, 0.001571
570, 0.001821
575, 0.001607
580, 0.001786
585, 0.001750
590, 0.001821
595, 0.001929
600, 0.001857
605, 0.001964
610, 0.001964
615, 0.001893
620, 0.002036
625, 0.001964
630, 0.002036
635, 0.002036
640, 0.002000
645, 0.002071
650, 0.002143
655, 0.002214
660, 0.002143
665, 0.002179
670, 0.002214
675, 0.002286
680, 0.002321
685, 0.002393
690, 0.002464
695, 0.002464
700, 0.002357
705, 0.002536
710, 0.002607
715, 0.002536
720, 0.002607
725, 0.002500
730, 0.002714
735, 0.002643
740, 0.002679
745, 0.002964
750, 0.002893
755, 0.002857
760, 0.002929
765, 0.002929
770, 0.002929
775, 0.003000
780, 0.003071
785, 0.003000
790, 0.003000
795, 0.003143
800, 0.003036
805, 0.003286
810, 0.003286
815, 0.003143
820, 0.003250
825, 0.003500
830, 0.003393
835, 0.003571
840, 0.003500
845, 0.003750
850, 0.003679
855, 0.003643
860, 0.003786
865, 0.003929
870, 0.003893
875, 0.003750
880, 0.003893
885, 0.004000
890, 0.003964
895, 0.004036
900, 0.004000
905, 0.004250
910, 0.004107
915, 0.004107
920, 0.004214
925, 0.004357
930, 0.004179
935, 0.004393
940, 0.004536
945, 0.004393
950, 0.004429
955, 0.004571
960, 0.004643
965, 0.004750
970, 0.004571
975, 0.004714
980, 0.004893
985, 0.004857
990, 0.004857
995, 0.004893
1000, 0.005000
